id,description
4416|The anime is based on the 4-panel comic strip drawn by Morishita Hiromi and published in Young Jump. The story describes the daily life of Ashibe (an elementary school boy) and his family and friends, including a pet white sea lion.
4456|The anime uses a sumi-e (traditional Japanese ink painting) motif, and features Japan's famous Sengoku-era warlords as animals. The show depicts the characters in historically important events as well as in casual everyday situations. <br><br>(Source: Anime News Network, edited)
4465|
4479|
1131|
15605|A song made for the Yadon Paradise, a site made in celebration of Slowpoke Day on August 10, 2014.<br><br>The first song created for the Pokémon Daisuki Club.
4537|
13576|The story of a boy and a girl who try to find the one thing that matters.<br><br>Independent production short film by Kawasaki Kenji.<br><br>(Source: AniDB)
7968|
4588|
13020|A child whose head is numerals, a child who winds his own face and has it under his arm. What was left is his identity, a child whose eyes are provided by fishes, a child who lies down on the floor and head-butts his identity, a child who cannot say anything because of a zipper across his mouth. He undo the zipper but under it is another zipper...<br>Ecology and philosophy of  children with sadness and humour.<br><br>(Source: Official website)<br>
4611|The second season of Flowering Heart.
11179|Adaptation of Takayuki Mizushina's Kemono to Chat (Chatting with Creatures) 4-panel manga.<br><br>The story centers on Chacha Kenomoto, a high school freshman girl who can understand the language of cats and speak with them. The girl's family name Kenomoto is a wordplay on the title, which literally means "Chatting with Creatures."<br><br>(Source: AniDB)
4620|Eager to explore the world above, Red & Yellow squat in an old house stuck between high-rise buildings in the big city. Exploring their new home and meeting new creatures means more laughs for the comic duo.<br><br>(Source: Official Website)
1165|Atsuko "Akko-chan" Kagami (known variously as "Stilly," "Caroline," or "Julie" in Western versions of the anime) is an energetic elementary school girl who has an affinity for mirrors. One day, her favorite mirror which was given to Akko by her mother (or in some versions, by her father, as a present from India) is broken, and she prefers to bury it in her yard rather than throw it to the trash can. In her dreams, she is contacted by a spirit (or in some cases the Queen of the Mirror Kingdom) who is moved that the little girl would treat the mirror so respectfully and not simply throw it away. Akko-chan is then given the gift of a magical mirror and taught an enchantment that will allow her to transform into anything she wishes.<br><br>(Source: Wikipedia)
4621|Now it's the New York City. Watch Red and Yellow’s incredible abilities while they explore the city. A whole new adventure in a bigger scale!<br><br>(Source: Official Website)
11168|The plot featured R and the Camera Club going on a stamp tour throughout Japan, with the threat of their club being closed down unless they can collect all the stamps by 6:00 PM.<br><br>(Source: Wikipedia)
11144|Fortune Quest is the tale of a bunch of adventurers. Imagine your classic D&amp;D party--Fighter, Thief, Bard, Mage, Healer....and Porter? Okay, don't know where the Porter comes from, but Pastel and her group of adventurers are broke and need a job. They can't afford to buy any of the adventure modules from the module seller, so they have to take part-time jobs to pay off their debts. And an innocent job to fetch holy water leads to world-threatening danger...and a white dragon. <br>(Source: AnimeNfo.com)
11100|
11071|In the distant future, an evil entity known as Violenjiger resurrects nine of the most feared generals in Destron history. While saving some inhabitants of a planet destroyed by these Destrons, Cybertron leader Victory Saber is seriously damaged. The leadership of the Cybertron forces is passed on to the heroic robot Dai-Atlas. Together with Sonic Bomber, Dai-Atlas must protect a mysterious crystal on Earth known as the "Zodiac" from falling into the hands of Violenjiger.<br><br>(Source: Anime News Network)
14962|A music video for Pharell William's hit song of the same name. Parodies lots of parts of  Japanese pop culture such as dating sims and other video games.
11048|Two siblings were happy on Mt. Olympus, until they fell in love. Deimo's sister Venus got imprisoned in the Swamp of Death. To save Venus's life, he must find a human reincarnation so that they can continue their love.<br><br>(Source: Anime News Network)
14333|Chibi shorts for the show 'Maou-sama, Retry!' released on Twitter.
10927|
11211|Second part in the OVA series that was later adapted into a TV show in 1998.
10866|Kokoro wo Chikara ni: The story follows the human girl Yakumo, who awakens from cryogenic sleep in a devastated world destroyed by genetically engineered lifeforms, Enterrans. With the help of a few friendly Enterrans, she goes on a journey to find more human survivors and bring peace between the two factions.<br><br>Owaranai Chikyuu: After restoring the world to order, one threat remains for Yakumo and her friends. The cause of the war itself, hidden deep inside a meteorite that crashed at the start of the war, a cause that's about to resurface.
10692|It is the year 336 of the Space Century on the planet of Sieren, and in the state of Innex, Flora Rain-who is blind-is employed at an elementary school. Flora is adored by her students, the principal of the school, and all the town&rsquo;s people, and enjoys a peaceful life in the town.<br><br>By chance, she meets a strange youth named Locke. Locke has numerous superpowers, although he is very discreet about them and gives the impression of being an ordinary youth.<br><br>One day, Locke is visited by a Military man, Major Caliann, who requests Locke&rsquo;s assistance in their investigation of Lordleon.<br><br>Lordleon and his space pirates have attacked the enterprise Astoria Concern, but the chairman, Great Georg, didn&rsquo;t report the incident to the Union. The Union (aware of the attacks) thought this was very strange, and decided to investigate Lordleon with Locke's help.<br><br>(Source: Official Site)
13747|Soka city's 60th anniversary commemorative animation.Souta was born in Soka but has worked and lived in Tokyo until recently. He's engaged to Miki and decides to return to Soka to look for a new home where the two will live together. While house hunting, he encounters a mysterious bird and begins to chase after it. He then meets a woman named Akiko who time-slipped to the future. Souta shows her around the city and she reflects on how much has changed and her future as she too is engaged.(Source: AniDB & ANN)
10530|
